SalesOrderNumber,OrderDate,CustomerName,EmailAddress,Item,Quantity,UnitPrice,TaxAmount,ProductMetadata
SO1555,2024-10-05,Lori Lara,kwilliams@example.com,Gadget X,3,92.65,7.41,"{""color"": ""blue"", ""warranty"": ""1 year""}"
SO1556,2024-10-08,Kelly Myers,hallsusan@example.net,Gadget X,10,87.78,7.02,"{""color"": ""yellow"", ""warranty"": ""2 years""}"
SO1557,2025-01-23,Barbara Li,jonbennett@example.net,Widget B,0,39.77,3.18,"{""color"": ""red"", ""warranty"": ""3 years""}"
SO1558,2024-10-21,Joseph Shelton,delacruzjeffrey@example.com,Gadget Y,10,32.57,2.61,"{""color"": ""green"", ""warranty"": ""3 years""}"
SO1559,2024-08-30,Kimberly Gonzalez,qliu@example.net,Widget B,5,63.62,5.09,"{""color"": ""green"", ""warranty"": ""3 years""}"
SO1560,2024-07-20,Carl Bell,vyoung@example.org,Widget A,10,44.99,3.6,"{""color"": ""green"", ""warranty"": ""2 years""}"
SO1561,2024-05-24,Kristen Ford,susan55@example.net,Gadget X,0,76.32,6.11,"{""color"": ""yellow"", ""warranty"": ""3 years""}"
SO1562,2024-06-06,Jeremy Herrera,jamie55@example.com,Gadget X,3,93.2,7.46,"{""color"": ""red"", ""warranty"": ""2 years""}"
SO1563,2025-03-22,David Jensen,clarkeugene@example.org,Gadget Y,0,83.0,6.64,"{""color"": ""red"", ""warranty"": ""1 year""}"
SO1564,2024-10-21,Jonathan Merritt,garrett09@example.com,Gadget Y,1,47.75,3.82,"{""color"": ""red"", ""warranty"": ""2 years""}"
SO1565,2024-11-11,Victoria Gonzalez,joneslaura@example.org,Gadget X,5,19.67,1.57,"{""color"": ""green"", ""warranty"": ""1 year""}"
SO1566,2025-02-19,Daniel Richard,whitejessica@example.net,Widget A,0,10.67,0.85,"{""color"": ""blue"", ""warranty"": ""1 year""}"
SO1567,2024-06-13,Mary Spence,bennettphillip@example.org,Gadget Y,10,23.06,1.84,"{""color"": ""blue"", ""warranty"": ""2 years""}"
SO1568,2024-11-23,Ralph Hood,,Gadget X,2,95.37,7.63,"{""color"": ""blue"", ""warranty"": ""2 years""}"
SO1569,2025-05-18,Christopher Ortiz,alvarezkaren@example.net,Gadget X,0,22.29,1.78,"{""color"": ""blue"", ""warranty"": ""2 years""}"
SO1570,2024-09-17,Jonathan Fry,veronica41@example.net,Gadget Y,0,80.66,,"{""color"": ""yellow"", ""warranty"": ""3 years""}"
SO1571,2025-04-23,Taylor Silva,matthewgrimes@example.net,Gadget Y,0,24.7,1.98,"{""color"": ""yellow"", ""warranty"": ""1 year""}"
SO1572,2024-09-08,Tony Nelson,katie77@example.org,Widget A,3,69.71,5.58,"{""color"": ""red"", ""warranty"": ""2 years""}"
SO1573,2024-12-11,Becky Wilson,claytonsmith@example.com,Gadget Y,20,23.88,1.91,"{""color"": ""yellow"", ""warranty"": ""2 years""}"
SO1574,2024-10-31,John Martinez,randersen@example.com,Gadget X,5,59.35,4.75,"{""color"": ""blue"", ""warranty"": ""2 years""}"
SO1575,2024-11-18,Brendan Whitney,haynesrussell@example.com,Gadget X,2,56.48,4.52,"{""color"": ""green"", ""warranty"": ""2 years""}"
SO1576,2024-07-09,Tyler Fisher,dawn86@example.net,Gadget X,20,25.75,2.06,"{""color"": ""green"", ""warranty"": ""3 years""}"
SO1577,2025-02-04,Julia Hood,joshuaduran@example.net,Gadget X,1,92.03,7.36,"{""color"": ""red"", ""warranty"": ""1 year""}"
SO1578,2025-03-30,Raymond Mason,ramseygerald@example.com,Widget B,1,17.36,1.39,"{""color"": ""yellow"", ""warranty"": ""1 year""}"
SO1579,2024-10-22,Heather Newton,kjensen@example.net,Widget C,3,27.36,2.19,"{""color"": ""blue"", ""warranty"": ""3 years""}"
SO1580,2025-05-12,Debra Collins,hickskatelyn@example.net,Gadget Y,2,93.84,7.51,"{""color"": ""yellow"", ""warranty"": ""1 year""}"
SO1581,2024-06-01,Lisa Williams,velasquezapril@example.org,Widget A,3,98.06,7.84,"{""color"": ""red"", ""warranty"": ""1 year""}"
SO1582,2024-06-03,Samantha Blair,daviskaitlyn@example.org,Widget A,5,33.25,2.66,"{""color"": ""yellow"", ""warranty"": ""1 year""}"
SO1583,2025-03-25,Mrs. Nicole Patton,harveyrodney@example.com,Widget B,3,86.86,6.95,"{""color"": ""red"", ""warranty"": ""3 years""}"
SO1584,2024-05-28,Juan Jones,eric85@example.com,Gadget X,10,45.14,3.61,"{""color"": ""green"", ""warranty"": ""3 years""}"
SO1585,2024-12-31,Joel Johnson,phelpsdaniel@example.net,Gadget Y,1,76.74,6.14,"{""color"": ""green"", ""warranty"": ""1 year""}"
SO1586,2024-11-24,Tracy Gonzales,gutierrezstefanie@example.com,Widget B,0,40.03,3.2,"{""color"": ""red"", ""warranty"": ""2 years""}"
SO1587,2024-09-27,Kimberly Saunders,bryanteric@example.com,Widget B,5,49.56,3.96,"{""color"": ""red"", ""warranty"": ""1 year""}"
SO1588,2025-02-04,Alexander Armstrong,upowell@example.net,Widget C,1,86.14,6.89,"{""color"": ""green"", ""warranty"": ""3 years""}"
SO1589,2024-09-27,Brittney Ballard,tmedina@example.com,Widget B,10,15.51,1.24,"{""color"": ""red"", ""warranty"": ""1 year""}"
SO1590,2024-07-16,Gina Cox,abigailwhitney@example.com,Widget A,3,73.13,5.85,"{""color"": ""red"", ""warranty"": ""3 years""}"
SO1591,2024-07-30,Virginia Huang PhD,brandi61@example.org,Widget A,20,81.34,6.51,"{""color"": ""red"", ""warranty"": ""1 year""}"
SO1592,2024-10-27,Angie Rush MD,boylesarah@example.com,Widget B,2,63.67,5.09,"{""color"": ""red"", ""warranty"": ""1 year""}"
SO1593,2024-09-02,Jessica Callahan,patrick02@example.org,Gadget X,3,15.68,1.25,"{""color"": ""red"", ""warranty"": ""1 year""}"
SO1594,2025-03-23,Bruce Knight,michelleperkins@example.com,Gadget Y,0,91.61,7.33,"{""color"": ""yellow"", ""warranty"": ""2 years""}"
SO1595,2025-01-01,Jacqueline Johnson,aheath@example.net,Widget C,2,65.29,5.22,"{""color"": ""red"", ""warranty"": ""2 years""}"
SO1596,2024-12-03,Vincent Hernandez,sandra53@example.com,Widget A,,86.51,6.92,"{""color"": ""red"", ""warranty"": ""1 year""}"
SO1597,2025-02-04,George Morris,,Widget A,3,81.95,6.56,"{""color"": ""blue"", ""warranty"": ""2 years""}"
SO1598,2024-12-08,Samantha Blair,iali@example.org,Widget C,1,13.72,1.1,"{""color"": ""green"", ""warranty"": ""3 years""}"
SO1599,2025-05-18,Hailey Phillips,jacobharvey@example.org,Gadget Y,,74.92,5.99,"{""color"": ""red"", ""warranty"": ""3 years""}"
SO1600,2024-10-18,Mitchell Kennedy,edavis@example.com,Widget A,10,77.58,6.21,"{""color"": ""red"", ""warranty"": ""2 years""}"
SO1601,2024-06-20,Suzanne Davis,kathrynclark@example.net,Gadget Y,2,34.99,,"{""color"": ""green"", ""warranty"": ""1 year""}"
SO1602,2024-07-20,Melissa Evans,,Widget C,1,13.14,1.05,"{""color"": ""red"", ""warranty"": ""2 years""}"
SO1603,2025-04-28,Xavier Boone,susanthompson@example.net,Widget A,5,91.2,7.3,"{""color"": ""red"", ""warranty"": ""1 year""}"
SO1604,2025-04-04,Maria Garcia,jacoboconnor@example.net,Gadget Y,5,47.65,3.81,"{""color"": ""yellow"", ""warranty"": ""1 year""}"
SO1605,2025-01-16,Kimberly Cervantes,nicholasavila@example.org,Widget A,0,76.59,6.13,"{""color"": ""yellow"", ""warranty"": ""3 years""}"
SO1606,2024-11-13,Joseph Brown,anthony10@example.org,Gadget X,20,65.46,5.24,"{""color"": ""red"", ""warranty"": ""1 year""}"
SO1607,2024-06-11,Gerald Meza,,Widget C,1,48.94,3.92,"{""color"": ""red"", ""warranty"": ""2 years""}"
SO1608,2024-07-01,Angela Baker,,Gadget Y,0,19.43,1.55,"{""color"": ""red"", ""warranty"": ""3 years""}"
SO1609,2024-10-04,Sierra Martin,keith98@example.org,Widget B,2,77.4,6.19,"{""color"": ""red"", ""warranty"": ""2 years""}"
SO1610,2024-12-24,Nicholas Garrett,stanley58@example.com,Gadget X,10,11.58,0.93,"{""color"": ""red"", ""warranty"": ""2 years""}"
SO1611,2024-07-18,Hailey Phillips,goldengregory@example.net,Widget A,1,82.33,,"{""color"": ""red"", ""warranty"": ""1 year""}"
SO1612,2025-03-21,Angela Baker,kellerjames@example.com,Gadget X,5,17.11,1.37,"{""color"": ""red"", ""warranty"": ""1 year""}"
SO1613,2025-04-13,Michelle Soto,kenneth97@example.com,Widget C,20,12.51,1.0,"{""color"": ""yellow"", ""warranty"": ""3 years""}"
SO1614,2024-10-09,James Alexander,,Gadget X,2,88.02,7.04,"{""color"": ""yellow"", ""warranty"": ""3 years""}"
SO1615,2024-07-12,Amy Green,gchristian@example.net,Widget C,1,62.0,4.96,"{""color"": ""green"", ""warranty"": ""2 years""}"
SO1616,2025-03-11,Jeremy Herrera,huynhcrystal@example.com,Widget C,20,30.95,2.48,"{""color"": ""yellow"", ""warranty"": ""1 year""}"
SO1617,2025-04-20,Joseph Kennedy DVM,david65@example.net,Widget C,3,98.37,7.87,"{""color"": ""red"", ""warranty"": ""1 year""}"
SO1618,2024-08-03,Reginald Lopez PhD,lowebrent@example.net,Widget A,5,82.33,6.59,"{""color"": ""red"", ""warranty"": ""3 years""}"
SO1619,2024-12-03,Gerald Meza,anthonythornton@example.com,Widget C,1,22.48,1.8,"{""color"": ""blue"", ""warranty"": ""1 year""}"
SO1620,2024-07-19,Mark Mckinney,opatrick@example.net,Gadget X,,52.13,4.17,"{""color"": ""yellow"", ""warranty"": ""1 year""}"
SO1621,2024-12-22,Amy Fletcher,jeanray@example.org,Gadget Y,1,20.59,1.65,"{""color"": ""blue"", ""warranty"": ""2 years""}"
SO1622,2025-01-09,Denise Lopez,danieljohnson@example.com,Gadget X,,74.74,5.98,"{""color"": ""yellow"", ""warranty"": ""1 year""}"
SO1623,2025-02-25,Joshua Glover,franklinkevin@example.com,Gadget Y,5,54.24,4.34,"{""color"": ""red"", ""warranty"": ""1 year""}"
SO1624,2024-08-04,Mark Mckinney,,Gadget X,0,35.49,2.84,"{""color"": ""yellow"", ""warranty"": ""3 years""}"
SO1625,2025-03-31,Haley Bryant MD,cmartin@example.com,Gadget Y,0,21.86,1.75,"{""color"": ""yellow"", ""warranty"": ""3 years""}"
SO1626,2024-06-12,Danielle Hoffman,schultzkimberly@example.org,Gadget Y,3,72.05,5.76,"{""color"": ""yellow"", ""warranty"": ""3 years""}"
SO1627,2024-06-05,Raymond Mason,adam32@example.org,Widget C,2,72.27,5.78,"{""color"": ""red"", ""warranty"": ""2 years""}"
SO1628,2024-09-04,Amy Fletcher,evanschristopher@example.org,Widget C,1,48.55,3.88,"{""color"": ""green"", ""warranty"": ""3 years""}"
SO1629,2024-06-30,Jennifer Brown,wsanders@example.org,Gadget X,0,74.75,5.98,"{""color"": ""red"", ""warranty"": ""2 years""}"
SO1630,2024-11-06,Derrick Anderson,yavery@example.org,Widget C,3,91.79,7.34,"{""color"": ""blue"", ""warranty"": ""3 years""}"
SO1631,2024-09-23,Benjamin Robles,teresa63@example.com,Gadget Y,0,76.49,6.12,"{""color"": ""red"", ""warranty"": ""1 year""}"
SO1632,2024-06-21,Erica Brown,smithmichael@example.net,Gadget Y,3,67.0,5.36,"{""color"": ""yellow"", ""warranty"": ""1 year""}"
SO1633,2024-08-09,Diane Diaz,lvazquez@example.org,Widget A,1,14.44,,"{""color"": ""red"", ""warranty"": ""2 years""}"
SO1634,2024-08-25,Shawn Stone,ncopeland@example.net,Widget B,3,79.25,6.34,"{""color"": ""green"", ""warranty"": ""1 year""}"
SO1635,2024-06-09,George Morris,echambers@example.com,Widget A,20,39.14,3.13,"{""color"": ""red"", ""warranty"": ""3 years""}"
SO1636,2025-01-25,Danny Morales,monica91@example.com,Widget A,20,38.17,3.05,"{""color"": ""red"", ""warranty"": ""1 year""}"
SO1637,2025-04-15,Ana Hampton MD,fmcintosh@example.com,Widget B,10,74.17,5.93,"{""color"": ""red"", ""warranty"": ""3 years""}"
SO1638,2024-06-30,Amanda Morris,ginawest@example.com,Widget C,3,79.9,6.39,"{""color"": ""yellow"", ""warranty"": ""2 years""}"
SO1639,2025-02-16,Anita Jones,perrykelly@example.com,Gadget X,10,44.79,,"{""color"": ""red"", ""warranty"": ""2 years""}"
SO1640,2025-05-01,Julie Spears,sarah37@example.com,Widget C,2,50.69,4.06,"{""color"": ""red"", ""warranty"": ""2 years""}"
SO1641,2025-03-11,Sara Weaver,wallaceamy@example.net,Widget A,5,40.33,3.23,"{""color"": ""green"", ""warranty"": ""3 years""}"
SO1642,2024-12-12,Christopher Ortiz,valdezjordan@example.net,Widget B,20,90.71,7.26,"{""color"": ""yellow"", ""warranty"": ""3 years""}"
SO1643,2024-10-27,Elizabeth Williams,martintara@example.com,Gadget X,20,16.59,1.33,"{""color"": ""yellow"", ""warranty"": ""2 years""}"
SO1644,2025-04-30,Kathryn Johnson,autumn17@example.com,Gadget X,5,64.21,5.14,"{""color"": ""yellow"", ""warranty"": ""2 years""}"
SO1645,2024-09-16,Tyler Boyd,david63@example.org,Widget B,0,74.43,5.95,"{""color"": ""blue"", ""warranty"": ""2 years""}"
SO1646,2024-09-02,Tony Nelson,smithcole@example.net,Widget B,2,20.17,1.61,"{""color"": ""yellow"", ""warranty"": ""2 years""}"
SO1647,2024-09-26,Brianna Nelson,tyler37@example.org,Gadget X,3,67.25,5.38,"{""color"": ""yellow"", ""warranty"": ""1 year""}"
SO1648,2025-02-14,Rebekah Miller,ccrawford@example.com,Widget A,5,33.31,2.66,"{""color"": ""blue"", ""warranty"": ""1 year""}"
SO1649,2025-02-13,Tiffany Patterson,kerrkimberly@example.org,Widget B,5,88.74,7.1,"{""color"": ""yellow"", ""warranty"": ""3 years""}"
SO1650,2024-12-09,Wesley Liu,christina10@example.com,Gadget X,2,97.14,7.77,"{""color"": ""red"", ""warranty"": ""2 years""}"
SO1651,2025-03-14,Anthony Hernandez,elizabeth43@example.org,Gadget X,5,19.0,1.52,"{""color"": ""blue"", ""warranty"": ""3 years""}"
SO1652,2024-09-05,Sara Weaver,,Gadget Y,5,93.36,7.47,"{""color"": ""red"", ""warranty"": ""1 year""}"
SO1653,2024-05-18,Lori Rose,brenda75@example.net,Gadget X,1,75.25,6.02,"{""color"": ""red"", ""warranty"": ""3 years""}"
SO1654,2024-07-28,Amy Fletcher,knightlawrence@example.net,Widget A,2,25.21,2.02,"{""color"": ""yellow"", ""warranty"": ""3 years""}"
SO1655,2025-05-06,Becky Wilson,robert03@example.net,Gadget Y,3,11.52,0.92,"{""color"": ""green"", ""warranty"": ""3 years""}"
SO1656,2024-12-03,David Jensen,robert81@example.com,Widget C,3,53.94,,"{""color"": ""yellow"", ""warranty"": ""1 year""}"
SO1657,2024-06-09,Christopher Lester,scottmckenzie@example.com,Widget A,10,40.24,3.22,"{""color"": ""yellow"", ""warranty"": ""3 years""}"
SO1658,2024-07-03,Sharon Jones,crogers@example.org,Widget C,2,20.47,1.64,"{""color"": ""red"", ""warranty"": ""3 years""}"
SO1659,2024-07-11,Paul Martinez,kelleyalexis@example.org,Widget A,10,49.59,3.97,"{""color"": ""green"", ""warranty"": ""3 years""}"
SO1660,2024-07-03,Jerome Martin,aanderson@example.org,Gadget Y,1,60.92,4.87,"{""color"": ""green"", ""warranty"": ""1 year""}"
SO1661,2025-03-25,Sean Wallace,carolynlang@example.net,Gadget Y,20,25.82,2.07,"{""color"": ""red"", ""warranty"": ""2 years""}"
SO1662,2025-01-30,Melissa Nelson,suarezpatricia@example.com,Widget C,0,77.13,6.17,"{""color"": ""green"", ""warranty"": ""1 year""}"
SO1663,2025-01-17,Dylan Figueroa,,Widget A,3,23.19,,"{""color"": ""green"", ""warranty"": ""3 years""}"
SO1664,2024-11-06,Scott Williams,candice84@example.org,Gadget X,0,69.05,5.52,"{""color"": ""red"", ""warranty"": ""3 years""}"
SO1665,2024-08-22,Sarah Armstrong,stephensawyer@example.com,Widget B,5,32.07,2.57,"{""color"": ""red"", ""warranty"": ""2 years""}"
SO1666,2024-09-12,Timothy Evans,blackwellkimberly@example.com,Widget A,5,34.61,2.77,"{""color"": ""blue"", ""warranty"": ""1 year""}"
SO1667,2024-06-19,Joseph Kennedy DVM,jamieyoung@example.com,Gadget Y,0,22.17,1.77,"{""color"": ""blue"", ""warranty"": ""3 years""}"
SO1668,2024-10-29,Gerald Meza,smithtrevor@example.net,Widget C,2,66.0,5.28,"{""color"": ""yellow"", ""warranty"": ""1 year""}"
SO1669,2024-10-09,Brian Burton,melissa55@example.com,Widget B,10,63.71,5.1,"{""color"": ""red"", ""warranty"": ""2 years""}"
SO1670,2024-09-05,Victoria Shannon,dianabruce@example.net,Widget C,20,53.29,4.26,"{""color"": ""blue"", ""warranty"": ""3 years""}"
SO1671,2025-03-27,Nicole Davis,pettyelizabeth@example.net,Gadget Y,0,79.79,6.38,"{""color"": ""yellow"", ""warranty"": ""1 year""}"
SO1672,2024-08-10,Corey Chavez,steven56@example.com,Widget B,5,88.69,7.1,"{""color"": ""green"", ""warranty"": ""1 year""}"
SO1673,2024-08-28,Ronald Wagner,,Widget A,20,37.5,3.0,"{""color"": ""red"", ""warranty"": ""2 years""}"
SO1674,2025-03-22,Paul Martinez,tjohnson@example.com,Gadget Y,10,15.14,1.21,"{""color"": ""yellow"", ""warranty"": ""3 years""}"
SO1675,2024-09-08,Vincent Hernandez,alyssa17@example.com,Widget A,10,78.7,6.3,"{""color"": ""green"", ""warranty"": ""2 years""}"
SO1676,2024-07-10,Sharon Jones,tmeyers@example.net,Gadget Y,10,24.07,1.93,"{""color"": ""blue"", ""warranty"": ""2 years""}"
SO1677,2024-09-07,Emily Hansen,jennifersmith@example.net,Widget C,0,73.89,5.91,"{""color"": ""red"", ""warranty"": ""2 years""}"
SO1678,2024-12-02,Daniel Richard,melaniemcgee@example.org,Gadget X,20,71.54,5.72,"{""color"": ""blue"", ""warranty"": ""1 year""}"
SO1679,2025-05-05,Taylor Estrada,jimmythomas@example.com,Widget B,10,37.26,2.98,"{""color"": ""blue"", ""warranty"": ""1 year""}"
SO1680,2025-05-13,Tara Mendez,karen48@example.net,Widget B,0,43.96,,"{""color"": ""yellow"", ""warranty"": ""1 year""}"
SO1681,2024-07-03,Cheryl Ortega,vsimon@example.com,Widget B,5,60.1,4.81,"{""color"": ""red"", ""warranty"": ""3 years""}"
SO1682,2025-01-11,Danielle Hoffman,cwilson@example.net,Gadget X,20,61.08,,"{""color"": ""blue"", ""warranty"": ""1 year""}"
SO1683,2025-02-11,Carolyn Rodriguez,ialexander@example.com,Widget C,10,37.73,3.02,"{""color"": ""yellow"", ""warranty"": ""3 years""}"
SO1684,2024-11-05,Tammy Stewart,diazdonna@example.org,Gadget X,3,58.23,4.66,"{""color"": ""yellow"", ""warranty"": ""1 year""}"
SO1685,2025-01-19,Joshua Pena,kalvarado@example.org,Widget B,2,89.66,7.17,"{""color"": ""green"", ""warranty"": ""2 years""}"
SO1686,2025-01-22,Paul Martinez,aimeebrown@example.com,Widget A,1,93.86,7.51,"{""color"": ""green"", ""warranty"": ""1 year""}"
SO1687,2024-11-21,Phillip Clark,shill@example.net,Gadget Y,3,81.21,6.5,"{""color"": ""red"", ""warranty"": ""3 years""}"
SO1688,2024-12-07,Anthony Preston,jacquelinewarner@example.net,Gadget X,20,67.65,5.41,"{""color"": ""green"", ""warranty"": ""3 years""}"
SO1689,2024-08-05,Juan Welch,,Gadget X,1,25.11,2.01,"{""color"": ""blue"", ""warranty"": ""3 years""}"
SO1690,2024-11-11,Scott Williams,brownsharon@example.com,Widget C,,51.02,4.08,"{""color"": ""yellow"", ""warranty"": ""2 years""}"
SO1691,2024-09-07,Jose Cortez,klucas@example.com,Gadget X,,37.2,2.98,"{""color"": ""blue"", ""warranty"": ""3 years""}"
SO1692,2024-06-14,Steven Martin,kevincampos@example.net,Widget B,20,97.25,7.78,"{""color"": ""green"", ""warranty"": ""2 years""}"
SO1693,2024-10-05,Jeffery Graham,jennifer04@example.com,Widget B,20,94.81,7.58,"{""color"": ""yellow"", ""warranty"": ""3 years""}"
SO1694,2024-11-12,Tara Carter,wroberts@example.com,Widget C,3,88.87,7.11,"{""color"": ""yellow"", ""warranty"": ""2 years""}"
SO1695,2024-11-28,Jorge Powell,brownmary@example.org,Gadget Y,0,45.71,3.66,"{""color"": ""yellow"", ""warranty"": ""2 years""}"
SO1696,2025-05-16,Lisa Davis,ythomas@example.com,Widget B,20,34.4,2.75,"{""color"": ""yellow"", ""warranty"": ""1 year""}"
SO1697,2024-11-07,Elizabeth Williams,jasmine31@example.net,Widget C,2,71.49,5.72,"{""color"": ""green"", ""warranty"": ""3 years""}"
SO1698,2025-01-01,Gina Morris,stevensonderrick@example.org,Widget A,3,69.65,5.57,"{""color"": ""green"", ""warranty"": ""2 years""}"
SO1699,2024-08-18,Jeffrey Hunter,joshuasummers@example.com,Widget C,0,30.62,2.45,"{""color"": ""blue"", ""warranty"": ""1 year""}"
SO1700,2025-01-29,Tyler Randall,lambjustin@example.com,Widget C,20,94.44,7.56,"{""color"": ""yellow"", ""warranty"": ""1 year""}"
SO1701,2025-02-19,Brittany Vega,owood@example.net,Widget A,2,43.36,3.47,"{""color"": ""green"", ""warranty"": ""1 year""}"
SO1702,2024-07-30,Amber Mitchell,ijohnson@example.com,Gadget Y,3,19.24,1.54,"{""color"": ""yellow"", ""warranty"": ""1 year""}"
SO1703,2025-02-02,Edward Nelson,ryan02@example.net,Widget A,2,44.42,3.55,"{""color"": ""blue"", ""warranty"": ""3 years""}"
SO1704,2024-05-22,Maria Garcia,diane28@example.net,Widget C,2,88.14,7.05,"{""color"": ""green"", ""warranty"": ""3 years""}"
SO1705,2024-07-20,Leslie Arellano,seanmanning@example.net,Widget A,2,99.05,7.92,"{""color"": ""blue"", ""warranty"": ""1 year""}"
SO1706,2024-11-14,Mr. Kenneth Solomon IV,grayjoshua@example.net,Gadget X,2,12.33,0.99,"{""color"": ""green"", ""warranty"": ""1 year""}"
SO1707,2024-06-09,Leslie Doyle,,Widget C,3,36.49,2.92,"{""color"": ""green"", ""warranty"": ""1 year""}"
SO1708,2024-10-15,Richard Williams,xjackson@example.org,Widget B,0,88.42,7.07,"{""color"": ""green"", ""warranty"": ""2 years""}"
SO1709,2025-02-11,Carrie Adams,rcaldwell@example.org,Gadget Y,0,90.82,7.27,"{""color"": ""blue"", ""warranty"": ""2 years""}"
SO1710,2025-04-17,Brendan Smith,reneefigueroa@example.org,Gadget Y,5,76.07,6.09,"{""color"": ""green"", ""warranty"": ""1 year""}"
SO1711,2024-08-10,Renee Hunter,,Widget C,0,50.78,4.06,"{""color"": ""red"", ""warranty"": ""2 years""}"
SO1712,2024-09-25,Michelle Soto,ucoleman@example.net,Widget C,5,34.29,2.74,"{""color"": ""yellow"", ""warranty"": ""2 years""}"
SO1713,2024-09-24,Robert Owens,marklewis@example.org,Gadget Y,2,76.76,6.14,"{""color"": ""blue"", ""warranty"": ""1 year""}"
SO1714,2024-11-17,Heather Weber,pnewman@example.org,Widget C,1,40.67,3.25,"{""color"": ""blue"", ""warranty"": ""3 years""}"
SO1715,2025-03-18,William Tucker,stephen20@example.net,Widget C,0,12.08,0.97,"{""color"": ""green"", ""warranty"": ""1 year""}"
SO1716,2024-12-07,Hannah Hardy,brownwesley@example.com,Widget B,1,99.21,7.94,"{""color"": ""green"", ""warranty"": ""2 years""}"
SO1717,2025-03-09,Michelle Allen,,Gadget X,2,40.4,3.23,"{""color"": ""blue"", ""warranty"": ""1 year""}"
SO1718,2025-01-19,Bruce Knight,smithjessica@example.org,Widget A,20,15.85,1.27,"{""color"": ""yellow"", ""warranty"": ""2 years""}"
SO1719,2025-04-10,Tonya Montgomery,dixondavid@example.net,Widget A,10,43.59,3.49,"{""color"": ""yellow"", ""warranty"": ""2 years""}"
